W,T_hot,Tc,Tc_std,Tm,Tm2
2.78,240,189.8346149487768,35.59112742315999,55.31185618712985,50.58476584907289
2.8,240,190.2946668879408,35.20468524864681,55.41885607763918,50.893692966620726
2.77,240,189.8948670760505,35.56734097851524,55.30637947269013,50.584759757752785
2.79,240,190.32790665700006,35.190247557540815,55.31713046502945,50.579633751770395
2.82,240,190.7340639899519,34.82390738129913,55.253474902791396,50.78374738263566
2.83,240,191.24949620286958,34.40759638610294,55.258251377515236,50.77832107413993
2.81,240,190.78968253047495,34.8026554506436,55.248497061344985,50.78374222271984
2.84,240,191.19653009114577,34.427349082116706,55.26306209878193,50.77832586061958
2.86,240,191.67229872361503,34.021942022263914,55.27232132815327,50.77259627956256
2.85,240,191.72265963071737,34.00364729732,55.26767477775118,50.77259180362079
2.87,240,192.20910507665008,33.59094522544103,55.27677298680496,50.766537842883764
2.88,240,192.15153992286497,33.61459545998511,55.28126189680218,50.76654056686587
2.89,240,192.69642728995993,33.173321232054164,55.283363217656955,50.48131972438089
2.9,240,192.6534643055076,33.19205791476072,55.28989297380211,50.76014409165029
2.91,240,193.22159066187214,32.73982600344195,55.29403790188615,50.753385004228186
2.92,240,193.17878049705183,32.75397730801127,55.298223487122726,50.753388878055404
2.93,240,193.74751472630246,32.30167879515853,55.30222241866084,50.74624838081772
2.94,240,193.70713918384124,32.31452017221513,55.30626222378314,50.74625215098199
2.95,240,194.28648853383265,31.855318600364807,55.3101177632515,50.73871149601147
2.97,240,194.82602834356402,31.404409300936724,55.31591779973472,50.450497062198416
2.96,240,194.24850938253434,31.866882895864652,55.314017736834536,50.73871520605854
2.99,240,195.40339413729026,30.93849163690959,55.3250812013275,50.72235007393449
2.98,240,194.80284407234498,31.4111970983827,55.32149844078635,50.73075658287653
3.0,240,195.3951729978211,30.94054068296975,55.33221759011623,50.96071984749894
3.01,240,196.00638361303038,30.461259172937886,55.33558441931467,50.98942252545002
3.02,240,195.975354110697,30.469215654650128,55.339009397221844,50.989426215733154
3.03,240,196.5971464698641,29.98343525109675,55.34225256267653,50.980502752499206
3.05,240,197.20074861596,29.498054388837485,55.34868189646482,50.971080206540535
3.06,240,197.16152280480668,29.51236332893548,55.35186885018234,50.97108109077158
3.04,240,196.55607806593744,29.99862716713349,55.34555734508391,50.98050376393959
3.07,240,197.8171583866443,29.00524764004274,55.35487700144896,50.9611276715661
3.08,240,197.7797270430125,29.018710371487945,55.35795111145781,50.96112844400773
3.09,240,198.44634735364963,28.50514591073019,55.36084766111531,50.95061660886689
3.1,240,198.42418547107982,28.50859613985804,55.36381120339212,50.95062083123736
3.11,240,199.0882902407327,27.997880067133163,55.36659827800481,50.939516883204504
3.12,240,199.06827661821455,28.000259498725022,55.36945598661478,50.939521331985894
3.13,240,199.7429648331201,27.483581052340124,55.37213814217415,50.92779690728994
3.14,240,199.71230904967362,27.488306802578037,55.37356989912312,50.64894443026909
3.15,240,200.41035187979543,26.96238001230432,55.37747147702732,50.91542331952923
3.16,240,200.3945610017231,26.96267579052295,55.38012637914363,50.91542833890009
3.17,240,201.09043498749358,26.434408431973207,55.3826070932978,50.9023611626272
3.2,240,201.7812686748605,25.90209601575272,55.39232179852008,51.12769825173288
3.18,240,201.07672063012114,26.43368908985784,55.385164932103145,50.902366529446006
3.22,240,202.46008502953487,25.374059423129918,55.317426574831,50.81003398308607
3.19,240,201.78320050529388,25.899798282458516,55.38754903507761,50.88857350351009
3.21,240,202.49922410843948,25.362119903325333,55.3162742451826,51.08514566684061
3.23,240,203.21679663046268,24.814984698869427,55.32071900527945,51.070469928890304
3.25,240,203.94699841803833,24.261617180866185,55.32499571299651,51.0549690508602
3.24,240,203.20773687965615,24.81229532012401,55.32294600733309,51.070475533429764
3.26,240,203.9236027608943,24.268980115061723,55.32714050977524,51.05496928566579
3.27,240,204.6898250293144,23.70215238902392,55.32910785498299,51.03859832390921
3.3,240,205.44198918566582,23.131303039222477,55.33505221369591,51.02131754632799
3.28,240,204.684636894718,23.697626114512925,55.33117415667968,51.03860487853964
3.29,240,205.4452741519301,23.13672663609152,55.33306267245453,51.02131043639092
3.32,240,206.21194147205344,22.559170548791833,55.33877977478453,51.00306348582548
3.31,240,206.21334543152446,22.565477721924957,55.33686348855047,51.003055760893226
3.34,240,206.99449449959417,21.981368145555543,55.34236182660854,50.98379014296024
3.33,240,206.99404028563893,21.988545162667695,55.340517138537436,50.98378173788076
3.36,240,207.78965024462326,21.398037510122904,55.34580318407073,50.96344238353807
3.35,240,207.78736170263153,21.4060704352073,55.344026783033826,50.96343322697559
3.38,240,208.57742236875941,20.82271085770535,55.34910855718879,50.94195186747369
3.37,240,208.59331402557444,20.818197236583803,55.34739886489563,50.941951768487954
3.39,240,209.39907112498418,20.228630201596918,55.349903329631715,50.63745354875113
3.4,240,209.42288295771837,20.222044588228357,55.35376815424017,51.16010378396288
3.41,240,210.26888837682026,19.619589065831324,55.35519015550143,51.17273687083258
3.42,240,210.27650883586534,19.60909925624037,55.3567394567378,51.172748211078556
3.43,240,211.1126715310335,19.016333548403054,55.35809957933621,51.148413098162166
3.45,240,211.9690936685767,18.40827243148901,55.36089231718348,51.12271434578912
3.44,240,211.12201364226462,19.00504957071514,55.359591404721726,51.14842551089068
3.46,240,211.98012187789985,18.39621338021594,55.36232804109937,51.12272794444501
3.47,240,212.82536048623322,17.799344530370178,55.36293108679422,50.81527363419946
3.48,240,212.8508351829544,17.782751595757915,55.36495325662675,51.095578563381416
3.49,240,213.7198773217154,17.17837269524901,55.36614061166715,51.066879945763574
0.2,260,259.37999666945655,2.5335790191424055,44.59730469392881,44.459118021057925
3.5,240,213.73415416285422,17.164829552703598,55.367470848073445,51.066896308445585
0.21,260,259.3221571796221,2.69111081606211,44.613103589979985,44.36416913078914
0.22,260,259.2705990259096,2.8242529152040046,44.75953341922937,44.49283069754962
0.23,260,259.213273173212,2.9655719319145537,44.903773609951784,44.6318417457513
0.24,260,259.1641183766719,3.078735802666638,45.17582013003442,44.98759558715391
0.25,260,259.1008562078838,3.22978648453036,45.313515735759424,45.10974865370858
0.26,260,259.04234800529173,3.3668474354062545,45.45173151627926,45.22903416433235
0.27,260,258.976727984776,3.5134471252548467,45.58546095453171,45.34552157201878
3.51,240,214.61424897784664,16.556863983551853,55.36860377058308,51.0365767349146
3.52,240,214.63007805151958,16.542617329870197,55.36988446489065,51.036594705865326
0.28,260,258.9170734221847,3.644011391541077,45.71991982159125,45.45931405867407
0.29,260,258.84449112866866,3.802288146136291,45.85007334675939,45.570468247558935
0.3,260,258.7761641328918,3.9514201238053506,45.85637245182427,45.434295215507504
0.32,260,258.6316691039943,4.247786566785978,46.11318766506187,45.6402484839813
3.53,240,215.5212793914981,15.931210009247124,55.37096526585773,51.00456275792688
3.54,240,215.51313808341874,15.933154366457444,55.3721976617816,51.004562790229514
3.55,240,216.44097147786363,15.301587071099958,55.37322735541868,50.97074037155585
0.33,260,258.5547805749051,4.395892473223101,46.35986020285929,45.99020632925581
0.34,260,258.4845088569925,4.531401612306204,46.48492528986919,46.089231742564145
0.35,260,258.3967865652064,4.700855335178892,46.606127681624585,46.18599162787178
0.36,260,258.3227689355315,4.83813761828194,46.72857098082463,46.280560816900575
0.37,260,258.2296371126908,5.011404989845591,46.84727501288056,46.37296384167434
0.4,260,257.97366795582974,5.46207667142445,47.31294035817586,46.65391902714977
0.39,260,258.0460805300941,5.346861207157479,46.969777203817905,46.29005183309178
0.31,260,258.69850855220017,4.113647686444635,45.985642337109645,45.53847168771801
0.41,260,257.8767844168206,5.622404885610815,47.45628684398529,46.91707452123625
0.42,260,257.79047087363597,5.766286255510275,47.56915057243604,46.99861154663826
3.57,240,217.37332698479977,14.668176252167944,55.37539457210946,50.93500630324564
3.56,240,216.43363828274235,15.303285145144221,55.374413854101164,50.970740399317506
0.43,260,257.6801581251057,5.950496977725916,47.678531593756446,47.101051225264996
0.45,260,257.4724096994161,6.284915413410808,47.89691352336748,47.256307592754446
0.44,260,257.58928221338556,6.096629300707639,47.78941651995158,47.17958748118091
0.38,260,258.14091668396776,5.18159248569568,46.85090933300877,46.203582801705664
0.46,260,257.3683327594176,6.4542092203525225,47.89510654056083,47.060354282937894
3.58,240,217.36676438071783,14.669643744048484,55.376536359130085,50.93500632708893
0.47,260,257.24422930514925,6.646729920031806,48.003359144960775,47.13198519026703
0.48,260,257.1427541835203,6.797962808245152,48.110442393759776,47.201943816837755
3.59,240,218.31834645033754,14.031163370483405,55.37746901769616,50.89724964825006
0.52,260,256.6567020965282,7.485758406655723,48.635044518492386,47.74549441313914
0.49,260,257.0195471053995,6.973784538616514,48.32296453966035,47.54578123647163
0.53,260,256.5063684060887,7.691675853070725,48.73601198277046,47.8089070882748
3.6,240,218.36421926176706,14.006049066409414,55.45808478064766,51.20791109181484
0.56,260,256.0722859110256,8.263198205198924,48.940111133780725,47.70448527904833
0.57,260,255.90418388360953,8.46353259577042,49.040735297163195,47.76059574872426
0.5,260,256.9119721054728,7.127645589455145,48.4285599483285,47.613960564746634
0.58,260,255.7622330481932,8.625910140642755,49.236896426902035,48.10363950779767
0.51,260,256.7715105664827,7.328897689262589,48.53102489179192,47.680515763974554
0.6,260,255.44179386869945,8.960163634473219,49.62176602781937,48.48926247529934
0.59,260,255.57989131482682,8.831367175858036,49.333712960331695,48.15829713900673
0.54,260,256.3830922223694,7.851804010757604,48.83851301629887,47.8708019334369
0.61,260,255.23641245942605,9.187620720122258,49.71491024278151,48.574625792418345
0.55,260,256.2120762310717,8.083850531179195,48.839173797998875,47.64693286369899
0.67,260,253.93059102349844,10.4555048524705,50.26732628590208,48.862484593470775
0.64,260,254.63836935378936,9.80157349350844,49.901696024547,48.42992170723827
0.7,260,253.16112721842197,11.105366644508484,50.536461658071026,48.990349716506586
0.62,260,255.06307433522568,9.364261438449997,49.80958750598992,48.62574640719711
0.63,260,254.82891636739723,9.619703540409086,49.808356907421604,48.382548034347245
0.74,260,251.9401479597496,12.064914678257436,50.88590317775731,49.145527717911854
0.65,260,254.39459634284532,10.041888075806728,49.9948285559259,48.47606283003686
0.69,260,253.41262657468135,10.904661885716052,50.44668565770673,48.948849117494156
0.66,260,254.19588504508522,10.207900631931842,50.17779625521541,48.817574029249755
0.72,260,252.55544941766095,11.61541587913704,50.62837032529959,48.766996543788096
0.68,260,253.7008314357634,10.649389815081388,50.3582990025089,48.90625092587365
0.77,260,250.8698799527175,12.861008119457855,51.14117707638073,49.25118612362974
0.75,260,251.57835429716886,12.346063200170057,50.970933857829166,49.18172261535153
0.73,260,252.2268763765624,11.869804916513933,50.71680194969237,48.8042275251263
0.71,260,252.83802109662423,11.389882278288736,50.53981037962299,48.72870842218012
0.76,260,251.24807827000947,12.5881394783566,51.0572337884436,49.21695433919737
0.78,260,250.52423924577334,13.094163637135543,51.22632958624797,49.28449776352741
0.83,260,248.4709990302296,14.49587531656336,51.683727074795925,49.66447504134153
0.79,260,250.11274156099336,13.394489640285498,51.3091798540397,49.316848814240196
0.81,260,249.31072561273672,13.943753880238743,51.44931097223642,49.29707364002944
0.8,260,249.75457880974398,13.616831702133693,51.57254935419765,49.41192091242101
0.86,260,247.13795675486907,15.360019181884592,51.918521573439335,49.746872575127384
0.84,260,248.05520301385656,14.758604367220206,51.76308890019667,49.69275612307882
0.85,260,247.57523517545604,15.087762731914694,51.84024939320486,49.72019555850514
0.82,260,248.92902678924597,14.17660407080296,51.60553817133054,49.63539266492473
0.91,260,244.64703936106122,16.976519755631273,52.297104316518606,49.86888227010176
0.87,260,246.6374400617611,15.698851090610725,51.99464310710018,49.772742087762964
0.92,260,244.15297699021232,17.27618797859039,52.37214068453968,49.891172336935966
0.88,260,246.15955184257865,16.01595730408601,52.0022899811931,49.48403535903339
0.95,260,242.52484149130018,18.322275783230115,52.591115653028815,49.95399427494606
0.96,260,241.98879629354775,18.655908012963664,52.602250087365775,49.65456477359605
0.89,260,245.64868893908925,16.34768397322034,52.07941317655038,49.50768671121081
0.99,260,240.29838947008147,19.726219281298103,52.87666797212698,50.029112657822274
0.9,260,245.1634304752493,16.65448339481887,52.15550754981311,49.53067367211766
1.02,260,238.6204927982114,20.747756821805876,53.199318561362496,50.40430658136202
1.03,260,238.01936131266092,21.14259339987277,53.26537962669738,50.42031513023293
0.93,260,243.60072900119624,17.641438398424373,52.44517274827555,49.912750617696794
0.94,260,243.09068646058506,17.94947954473813,52.51912270581772,49.933713536933176
0.97,260,241.4112747101534,19.035244419188803,52.67507657959888,49.673018198133576
0.98,260,240.87409405887357,19.358170660316986,52.74685612348965,49.69094549898261
1.06,260,236.25479456078767,22.257724801161107,53.40779042513904,50.14317314074481
1.0,260,239.77358646383567,20.021187914934405,53.064359437024955,50.32064992654946
1.09,260,234.48263279950655,23.375684435816556,53.655018170494394,50.50623834924013
1.01,260,239.17842618070478,20.41201969535135,53.13142386074489,50.38771667037734
1.04,260,237.45346405589717,21.483380454431952,53.3322375909336,50.43586868340123
1.05,260,236.8362912074033,21.897912904642762,53.34198650261462,50.12907316900981
1.1,260,233.90179013737819,23.726966377579036,53.718741903271194,50.518997780952695
1.18,260,229.15961984373737,26.739608143576067,54.20549616660021,50.60651483558544
1.07,260,235.6682270349036,22.626191947670335,53.52717783160815,50.479471535782054
1.08,260,235.0816817571652,22.98951952476667,53.59194995644725,50.49311179912425
1.11,260,233.29443848931615,24.12796997909777,53.780803715725064,50.531263631289946
1.12,260,232.69964715777806,24.49667966872396,53.79316859469109,50.2183573099333
1.14,260,231.5108130353771,25.250939693648387,53.9174643602992,50.24018362067256
1.13,260,232.1065131581596,24.881339870911773,53.90455781140676,50.554642082143495
1.16,260,230.33775556407457,25.989129409106315,54.08686612081013,50.58686161302192
1.15,260,230.9098989709891,25.64908175118196,53.9790765513198,50.25049915578312
1.17,260,229.7421102985406,26.384774228777715,54.14593249269201,50.59681818165283
1.19,260,228.5705240172067,27.13173018376914,54.26355853391258,50.615786274813104
1.2,260,228.01383258915422,27.456922147570097,54.411155244988294,50.8985538560503
1.23,260,226.2622933988439,28.607669046411786,54.429038628140034,50.5604002970195
1.21,260,227.41182107876654,27.872162424925392,54.31739789390794,50.54425858459594
1.22,260,226.8255382342271,28.238354994828466,54.37323065929583,50.55252558005397
1.24,260,225.7005751152183,28.94538889238803,54.527055568374564,50.89330587197677
1.26,260,224.56114633204507,29.68315564165574,54.634334958223306,50.90831753830682
1.25,260,225.13847760815727,29.321574262596,54.58047507005412,50.90089811661508
1.27,260,224.01842168042216,30.04071463406445,54.686800584503125,50.915365310496185
1.28,260,223.45536279650383,30.387129391645754,54.73968386634627,50.922263198010235
1.32,260,221.281126541732,31.78714587498879,54.944620249179835,50.94721018810562
1.29,260,222.91550967177977,30.749840250740746,54.791209071010066,50.928798807358014
1.3,260,222.34705529541796,31.106001829114845,54.80404487381031,50.60846460229816
1.31,260,221.81950477395608,31.46095602743028,54.85591938228926,50.614286105310526
1.36,260,219.1878924591984,33.138052366835296,55.14193440844521,50.968623222326194
1.33,260,220.7665247434159,32.13411766462255,54.99426539198612,50.952812074015306
1.34,260,220.2238414414679,32.469148611713926,55.04422515843587,50.9583305737705
1.35,260,219.72281103862602,32.80751179500912,55.09293180857247,50.96350782011577
1.41,260,216.749428225068,34.719908279208,55.44285506472181,51.31805214061314
1.43,260,215.7979055349732,35.3357967355517,55.531798976690354,51.326072600617834
1.37,260,218.6895164366466,33.47958821188487,55.15562890858709,50.64519734332344
1.38,260,218.16558127910847,33.80442931161617,55.237758918073304,50.97814024058511
1.4,260,217.19808488416663,34.42080516713411,55.398082221779966,51.25917110360228
1.42,260,216.23985604536134,35.03560605249858,55.48790927928956,51.32222510733982
1.39,260,217.69048132507282,34.124973171550984,55.25168470525173,50.65398082416388
1.44,260,215.29735766219588,35.64603747774025,55.575953761705705,51.329931581265875
1.47,260,213.95790057892148,36.5309298389663,55.6742956846566,51.01315202105937
1.45,260,214.87111058168574,35.9357964986975,55.618975631952985,51.33346560976589
1.46,260,214.3681612522706,36.251987859264496,55.631070729076825,51.01005518053435
1.49,260,213.09351746657748,37.08646569281579,55.788044605769805,51.34653002916219
1.52,260,211.7806204988707,37.92342328188173,55.91057876990589,51.35507740231217
1.5,260,212.62109893668574,37.379433899640745,55.82952629173972,51.349568321884504
1.48,260,213.47600635876057,36.829674337203365,55.716663551583025,51.01631492213736
1.51,260,212.2434291364096,37.636434236343916,55.8699663281498,51.35227600883457
1.54,260,210.96636684675389,38.45003873669766,55.98992138433658,51.360124920862965
1.53,260,211.41950087855858,38.16910470970129,55.95017859191842,51.3575438590782
1.56,260,210.15854517901903,38.97972158216959,56.041478228866204,51.0365631884643
1.57,260,209.85081084980553,39.1816467511316,56.10550506205291,51.36677071362969
1.55,260,210.6104921129066,38.694817018073216,56.00258767333137,51.034284049126455
1.58,260,209.40853292686776,39.4604108755026,56.14354397411747,51.368956881638
1.61,260,208.40330683379585,40.111568211567,56.196594683824976,51.611624384007754
1.6,260,208.70527716781677,39.903121259296164,56.380850667379626,51.74033964748392
1.59,260,209.10625405504032,39.661161460179564,56.18065385358983,51.37078757913805
1.62,260,207.97665486256759,40.37898075436885,56.20743641348751,51.28896349466019
1.71,260,205.19856628885486,42.15708892551444,56.50991261144166,51.300548356660514
1.65,260,207.04685919711756,40.980724660166864,56.33466944981225,51.61816489700422
1.63,260,207.71182458218328,40.5552411742388,56.26640468965334,51.61505485194407
1.64,260,207.2948532059993,40.8162595088823,56.27733608331588,51.292074849046266
1.68,260,206.0220177750528,41.626620230610364,56.43441352051602,51.62244134276149
1.66,260,206.65105436143125,41.2255297949888,56.368458363811754,51.619762687875536
1.72,260,204.82314295164878,42.39208418543967,56.54142337607657,51.3017250675421
1.67,260,206.40832408246305,41.38797541169183,56.40139122207295,51.62097600759145
1.7,260,205.41920307062358,42.00949138739931,56.498862089364394,51.62485103124372
1.69,260,205.7961018171435,41.77697323165219,56.46660439537642,51.62350816156935
1.73,260,204.63854387151176,42.50942372298506,56.57289897798578,51.30245197608625
1.74,260,204.2915920855897,42.7206311216383,56.62331674548408,51.62893370425489
1.75,260,204.1157455465577,42.834550128399066,56.6533223820484,51.62960955015898
1.81,260,202.67702103394416,43.7204125714024,56.843993065904996,51.63391335379825
1.79,260,203.12382561295829,43.44882487227235,56.77057990943318,51.632587164397336
1.76,260,203.75853213661298,43.057467263866656,56.683362298085754,51.630638493323254
1.78,260,203.26671518660655,43.35923097644637,56.741980150644885,51.632138183524084
1.83,260,202.25542416647136,43.974104361431465,56.915649161298056,51.95743729402216
1.77,260,203.60709837059244,43.15072543157966,56.71266366117933,51.6311979784323
1.82,260,202.36575710678736,43.90861892187338,56.88907942025608,51.957138382941224
1.8,260,202.80357782240046,43.6428817144781,56.8160776194227,51.57844663361228
1.84,260,201.94098117135096,44.16544409747523,56.94225785733025,51.95817871020316
1.85,260,201.84674807067884,44.2188196803721,56.968184646746394,51.95838079259242
1.86,260,201.5406848762587,44.40454016552183,56.99413333918014,51.959056622145624
1.88,260,201.15664969474653,44.63408602615642,57.04472601529624,51.9597813416957
1.87,260,201.45079677691143,44.454180967158756,57.003535592689445,51.636470050779835
1.89,260,201.09058395987753,44.663460529087374,57.0541065826086,51.63701831252858
1.9,260,200.8044862597178,44.83800184855502,57.094056197272494,51.96036135898945
1.92,260,200.48393182531441,45.01663432254765,57.14214430109379,51.960804237380685
1.94,260,200.1787886515389,45.186031088172214,57.189010865406594,51.96111661635052
1.91,260,200.76576633621642,44.84725530329839,57.11809979859205,51.9602946213863
1.93,260,200.45285554683957,45.021919009644165,57.16558423310346,51.96065344747336
1.95,260,200.16317812855854,45.179402788576006,57.211850989688614,51.96088390048333
1.96,260,199.8851947056731,45.34600883640796,57.2210819321886,51.6382568955527
1.98,260,199.62593408993436,45.481234844851876,57.26609289845562,51.638249830220815
1.97,260,199.8849022980916,45.32744209119822,57.24386398383571,51.63788634732044
1.99,260,199.65237235538433,45.44341514112138,57.30083873979308,51.96098129509008
2.01,260,199.44659642191738,45.54245203574387,57.265516340709546,52.196058496256875
2.0,260,199.42402908528268,45.577249169683625,57.347832648709606,52.23002848161405
2.03,260,199.2469371194354,45.632936018782615,57.30597915119625,52.19589328731346
2.02,260,199.20136495356599,45.687123696790934,57.28601727292347,52.19638325242211
2.04,260,199.0086993058913,45.772812774491726,57.32593979256718,52.19618751299458
2.05,260,199.06907800789733,45.70700466534919,57.34537732890807,52.195621438891415
2.12,260,198.43996222957432,45.96087391589679,57.46482651072021,51.875576168840084
2.07,260,198.91273718960107,45.76482203215806,57.383719562232955,52.19524554818209
2.06,260,198.818451549942,45.85631883566773,57.35306887086334,51.87730494177006
2.11,260,198.66349906679784,45.832371377211985,57.45733667984288,52.19418922113177
2.09,260,198.77763591397957,45.806554689531616,57.421036330735824,52.19476764431741
2.1,260,198.55947540786045,45.93263689764875,57.43942546011255,52.19498548874152
2.14,260,198.3527756880686,45.96651555447741,57.50005916365981,51.87480195911504
2.08,260,198.68054616623309,45.90229300283555,57.402624215024645,52.19548642668735
2.13,260,198.57005559863603,45.84244268863079,57.49265056220356,52.19351124643567
2.21,260,198.40975386824056,45.722467026013966,57.63283804038814,52.18982040667221
2.15,260,198.4970388977951,45.83694078096779,57.52698731222756,52.19273419235154
2.18,260,198.25076364357045,45.925105011319516,57.576813703277544,52.19200248491998
2.16,260,198.2976419760505,45.950114146371284,57.54390024171779,52.19289443638152
2.22,260,198.2201047105721,45.83031186635921,57.648013018551666,52.18993644513319
2.17,260,198.44418711234502,45.81603910856016,57.56037630472557,52.19185803867307
2.26,260,198.27453089140286,45.669964761672475,57.71515471058515,52.50267908201741
2.19,260,198.41124342581395,45.77991217756045,57.59282709986423,52.190882301273035
2.2,260,198.23979289591247,45.878774391758114,57.62662283489913,52.457470006405664
2.23,260,198.4158801579822,45.65653246748672,57.66313419604526,52.18864045031671
2.27,260,198.4975453571705,45.47460001470821,57.72908365490249,52.501285423176164
2.24,260,198.25164277394435,45.74758815995858,57.68649153208399,52.503881965361984
2.25,260,198.45330600434883,45.56964282465499,57.700833134204636,52.50258010735995
2.29,260,198.56049360947227,45.36520840884764,57.75652370661674,52.4998851826318
2.31,260,198.6297800294669,45.247562060330985,57.77587510674386,52.18286006993159
2.28,260,198.33195074862317,45.56466677016588,57.74299439889426,52.5013745547723
2.33,260,198.74163088221744,45.104085326192575,57.80902609813533,52.49675605001945
2.3,260,198.40009791658218,45.45173337641691,57.77002842369901,52.49996523772634
2.32,260,198.48661182064203,45.32471888288126,57.796274401856536,52.49844835006235
2.37,260,198.9828280662589,44.79328353414483,57.852063822986565,52.17732348723965
2.34,260,198.5912783978602,45.183798494913816,57.82174984619414,52.49682050938101
2.36,260,198.71388959859524,45.0291470133026,57.846472035825904,52.4950779089127
2.4,260,199.02841472113374,44.674854054334396,57.90613850030468,52.756246932922046
2.35,260,198.8593919214451,44.952706461627244,57.83412359462118,52.495020119437335
2.38,260,198.84601596305654,44.86750899338924,57.87045813285972,52.493216011899854
2.41,260,199.33594016564535,44.412532617371404,57.81913989790811,52.720801401542154
2.39,260,199.13608387498724,44.61469070615545,57.87595787034094,52.17522739676614
2.43,260,199.52389295245032,44.20783600080043,57.84074443213761,52.718689864064416
2.46,260,199.59287112557817,44.05746985174086,57.86629209463653,52.40568022390656
2.42,260,199.20361698928696,44.48026199322204,57.830104459511354,52.720844637602276
2.44,260,199.39598846137653,44.272632455029814,57.851378626781006,52.71872855551036
2.45,260,199.7289358102349,43.9901921127833,57.86169687217629,52.71644334635718
2.48,260,199.8190346572423,43.82418488307352,57.886528042520595,52.40314786155896
2.47,260,199.93837367306523,43.76505485915741,57.876534437517584,52.4031185800027
2.49,260,200.18959580717416,43.51675047201402,57.90169342361558,52.711520698555525
2.51,260,200.4448794876627,43.26129424710958,57.92076822520328,52.70883108366629
2.5,260,200.0743623132854,43.57322940278235,57.91137676422688,52.71154836877108
2.52,260,200.3336838351705,43.315155468390365,57.930152196237,52.70885581863798
2.53,260,200.71658619420333,42.99357369991143,57.93925165163169,52.70597949298051
2.54,260,200.60103851389712,43.05112471064086,57.948340592018354,52.7060010857244
2.56,260,200.89276429857676,42.768882348408866,57.96595655402679,52.70297720233965
2.55,260,201.00456340938794,42.713756920021495,57.95715212703931,52.70295799613569
2.57,260,201.30866417102686,42.42201085572134,57.974490344714255,52.6997581367841
2.59,260,201.62874699577532,42.11850128446125,57.99127460476148,52.696370959450775
2.58,260,201.20052337483992,42.47478772138897,57.983014530732184,52.699775207434776
2.6,260,201.55834033912865,42.15301662336028,58.00802093797396,52.95915942342435
2.61,260,201.9902576105085,41.79387734915856,58.015823765083496,52.99994751130547
2.62,260,201.89793623059023,41.83580477518194,58.02363565461808,52.99996238316054
2.64,260,202.2402464871839,41.51193678219834,58.034655852928886,52.689009829312425
2.68,260,203.01008226544354,40.81656151961297,58.067522250009446,52.988557982526345
2.63,260,202.34194726227662,41.46749067759175,58.03118606702986,52.99636009784188
2.66,260,202.62392780543198,41.16741759838854,58.053373392626,52.992575618300336
2.65,260,202.70922781783116,41.129826209752224,58.046055938085,52.992563650974816
2.67,260,203.09197880412836,40.78104485473986,58.06044095384097,52.988547219012055
2.69,260,203.490084823435,40.42130629020056,58.07435902829247,52.98429925424748
2.7,260,203.4020217694891,40.461612171724816,58.081207983067365,52.984308009300356
2.71,260,203.90343547372655,40.05076896770108,58.087817577398305,52.979807529385454
2.72,260,203.80546009201976,40.09363223687335,58.09102303134364,52.671549186235524
2.73,260,204.33192526988617,39.66959012337857,58.10083381040714,52.975059172643185
2.76,260,204.69642295771942,39.31285692961223,58.11960899046336,52.970046617011725
2.74,260,204.25983881192641,39.69923277560303,58.107239307809046,52.975067138486764
2.75,260,204.7754535659501,39.27792579381513,58.11341496891391,52.9700405702487
2.77,260,205.2339244784738,38.87593083698177,58.12557756317293,52.96473740963678
2.8,260,205.67091497053997,38.4795396903814,58.248517108117234,53.30240859142265
2.78,260,205.16806750215136,38.90192997415162,58.131563739421004,52.96474406759128
2.79,260,205.70724681113958,38.46375895824229,58.1373286478229,52.95913456588859
2.81,260,206.21197857982142,38.0401117716337,58.0623107414701,53.18222987134494
2.82,260,206.1511862215753,38.06334062607114,58.067751637934784,53.18223551125294
2.83,260,206.71456561709002,37.608303026670654,58.07297243588874,53.17630442987388
2.84,260,206.65667242520584,37.62989318277872,58.07823066611047,53.17630966160744
2.85,260,207.23174424752827,37.16677727846605,58.08327243149548,53.17004220395761
2.86,260,207.17669860488152,37.18677383828846,58.088351219144265,53.17004709626605
2.87,260,207.7634404326175,36.71568431617973,58.093216985577506,53.163425084082256
2.88,260,207.7005203808059,36.741534572541866,58.09812346859772,53.163428061458056
2.9,260,208.24913540369437,36.27969120915705,58.10755743648139,53.15643656529216
2.89,260,208.29609494483992,36.25921157922198,58.100420261159925,52.85167504757913
2.91,260,208.87011072344166,35.78539121306444,58.112087939270914,53.14904872555173
2.92,260,208.82331821770777,35.800858918058836,58.11666288127367,53.14905295973497
2.93,260,209.44495795665617,35.30648612494071,58.12103380644324,53.14124823019612
2.94,260,209.40082654977996,35.32052204870026,58.125449407390875,53.14125235107334
2.98,260,210.59845747442355,34.33316892148807,58.14210294690602,53.124315334772035
2.97,260,210.62379842203512,34.32574970102386,58.13600317645424,52.81798516100757
2.95,260,210.0340688625613,34.818604051561536,58.1296636016935,53.1330102398265
2.96,260,209.99255676695614,34.831244095479974,58.13392636351682,53.13301429499421
2.99,260,211.25487266168935,33.81649085894769,58.146018987497506,53.11512682499816
3.01,260,211.9139541816844,33.29486467739722,58.15749924901835,53.40704322549186
3.0,260,211.2458867650603,33.81873051394368,58.1538192264061,53.37567053098721
3.05,260,213.2194229058167,32.24205944826422,58.171815096135965,53.386994644358275
3.03,260,212.55967172287473,32.77259201864063,58.16478768478598,53.397293706220054
